freq,stk_flow,sitc06,currency,partner,geo\TIME_PERIOD	2007 	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 
A,EXP,ELM,MIO_EUR,WORLD,NO	88.649 	78.299 	76.632 	61.007 	53.674 	71.25 	59.623 	58.72 	67.466 	54.596 	30.533 	36.637 	56.872 	37.721 	73.91 	72.699 
A,EXP,ELM,MIO_EUR,WORLD,PL	99.318 	114.786 	77.341 	101.295 	112.725 	109.184 	129.756 	175.585 	400.771 	455.051 	528.016 	559.888 	666.759 	647.204 	784.412 	1014.477 
A,EXP,ELM,MIO_EUR,WORLD,PT	161.498 	172.338 	122.744 	123.226 	155.633 	190.233 	186.368 	177.077 	200.448 	239.644 	289.808 	231.217 	278.081 	310.925 	344.793 	305.049 
A,EXP,ELM,MIO_EUR,WORLD,RO	60.328 	77.61 	132.953 	119.067 	135.206 	151.908 	151.765 	181.462 	202.697 	233.45 	168.071 	182.225 	201.312 	189.421 	206.111 	254.66 
A,EXP,ELM,MIO_EUR,WORLD,SE	217.098 	250.368 	231.789 	286.296 	309.487 	324.89 	304.654 	336.383 	376.212 	374.079 	378.848 	383.924 	401.14 	543.895 	652.853 	848.558 
A,EXP,ELM,MIO_EUR,WORLD,SI	22.327 	24.996 	21.661 	33.622 	29.12 	38.689 	121.971 	152.04 	128.438 	55.508 	101.15 	127.866 	151.133 	146.057 	138.845 	154.457 
A,EXP,ELM,MIO_EUR,WORLD,SK	36.104 	49.611 	49.157 	56.762 	78.045 	80.141 	110.354 	104.118 	72.714 	91.435 	107.14 	115.496 	132.161 	153.633 	187.416 	188.276 
A,EXP,ELT,MIO_EUR,EXT_EU27_2020,AT	1375.124 	1691.794 	1209.861 	1607.924 	1724.033 	1753.778 	1986.333 	2146.492 	2456.689 	2330.99 	2553.026 	2458.215 	1923.334 	1732.37 	2013.535 	2406.01 
A,EXP,ELT,MIO_EUR,EXT_EU27_2020,BE	1342.343 	1442.901 	1034.743 	1091.492 	997.669 	935.672 	943.686 	1062.484 	1328.563 	1366.777 	1483.548 	1408.695 	1733.521 	1619.714 	1513.521 	1947.73 
A,EXP,ELT,MIO_EUR,EXT_EU27_2020,BG	80.796 	83.557 	69.78 	102.841 	118.899 	139.371 	182.567 	206.65 	226.178 	261.445 	267.106 	350.847 	312.883 	286.887 	342.175 	509.916 
A,EXP,ELT,MIO_EUR,EXT_EU27_2020,CH	162.057 	128.1 	136.399 	148.38 	168.223 	256.262 	264.01 	243.777 	257.816 	289.253 	288.4 	184.281 	220.517 	149.946 	158.291 	172.139 
A,EXP,ELT,MIO_EUR,EXT_EU27_2020,CY	5.161 	3.581 	3.691 	2.992 	8.72 	16.806 	33.656 	31.792 	29.836 	28.854 	34.486 	67.315 	34.844 	18.551 	28.62 	34.4 
A,EXP,ELT,MIO_EUR,EXT_EU27_2020,CZ	880.07 	1140.284 	872.411 	1109.185 	1466.931 	1732.556 	1906.916 	1977.452 	2163.045 	2200.061 	2401.33 	2437.782 	3119.35 	3441.023 	2945.16 	3324.118 
A,EXP,ELT,MIO_EUR,EXT_EU27_2020,DE	20276.642 	17192.429 	13643.921 	16544.91 	17088.338 	18709.719 	18958.538 	20659.12 	21863.463 	22184.37 	24349.934 	25437.738 	26099.215 	23423.358 	25750.009 	30568.181 
A,EXP,ELT,MIO_EUR,EXT_EU27_2020,DK	656.472 	636.284 	612.962 	661.135 	729.935 	814.078 	741.416 	779.155 	797.081 	812.68 	830.46 	889.991 	937.022 	962.263 	1122.243 	1241.692 
A,EXP,ELT,MIO_EUR,EXT_EU27_2020,EE	58.167 	72.742 	53.678 	92.654 	377.87 	343.376 	286.556 	272.491 	210.696 	338.643 	273.932 	616.734 	601.967 	847.797 	1233.36 	859.779 
A,EXP,ELT,MIO_EUR,EXT_EU27_2020,EL	107.055 	137.291 	102.637 	120.254 	171.769 	151.979 	114.346 	106.831 	95.127 	77.731 	102.583 	97.582 	74.085 	82.358 	86.962 	116.498 
A,EXP,ELT,MIO_EUR,EXT_EU27_2020,ES	748.268 	803.893 	720.622 	691.556 	787.747 	983.282 	955.793 	1043.708 	1248.938 	1199.969 	1320.512 	1328.663 	1391.086 	1158.878 	1274.067 	1552.031 
A,EXP,ELT,MIO_EUR,EXT_EU27_2020,EU27_2020	66126.292 	63809.54 	49624.919 	60330.273 	64090.262 	63004.113 	60365.076 	61336.631 	68967.866 	70777.149 	76143.515 	76243.407 	80487.258 	76055.751 	81002.946 	96280.211 
A,EXP,ELT,MIO_EUR,EXT_EU27_2020,FI	5774.96 	5123.835 	2239.153 	1575.316 	1494.588 	1107.255 	586.443 	730.917 	627.214 	699.579 	881.666 	928.636 	930.73 	648.461 	811.218 	1228.822 
A,EXP,ELT,MIO_EUR,EXT_EU27_2020,FR	7506.136 	6760.123 	5939.973 	6804.93 	7191.848 	7451.73 	7212.33 	6646.373 	7440.827 	6913.594 	7664.079 	7776.824 	7632.837 	6120.696 	6253.789 	6861.478 
A,EXP,ELT,MIO_EUR,EXT_EU27_2020,HR	73.917 	75.492 	54.626 	42.506 	45.821 	140.149 	95.284 	71.198 	64.189 	98.889 	105.555 	70.558 	73.057 	83.592 	81.336 	119.276 
A,EXP,ELT,MIO_EUR,EXT_EU27_2020,HU	4189.22 	4797.177 	4192.828 	5569.712 	6322.241 	3980.811 	3102.253 	1525.322 	1600.443 	1546.06 	1599.627 	1842.363 	2225.264 	1725.656 	1860.623 	2213.538 
A,EXP,ELT,MIO_EUR,EXT_EU27_2020,IE	4039.703 	4108.901 	2842.489 	2317.189 	2048.925 	2053.783 	1478.561 	1280.765 	2339.058 	6532.402 	5863.887 	4720.411 	7849.816 	8721.053 	10612.31 	12972.506 
A,EXP,ELT,MIO_EUR,EXT_EU27_2020,IS	0.701 	0.437 	0.298 	0.232 	0.279 	0.263 	0.53 	1.337 	0.885 	1.403 	1.182 	1.399 	1.032 	0.943 	1.746 	2.69 
A,EXP,ELT,MIO_EUR,EXT_EU27_2020,IT	2811.197 	2534.222 	2162.651 	2675.497 	2371.296 	2073.671 	2083.091 	2010.629 	2335.679 	2663.138 	3101.341 	3578.942 	3349.498 	3688.874 	4243.262 	5521.722 
A,EXP,ELT,MIO_EUR,EXT_EU27_2020,LT	50.46 	53.208 	42.803 	72.9 	78.824 	115.693 	141.303 	251.965 	202.476 	179.697 	202.254 	211.065 	260.46 	270.093 	291.82 	343.737 
A,EXP,ELT,MIO_EUR,EXT_EU27_2020,LU	206.867 	339.141 	873.584 	1519.45 	1509.481 	1500.076 	809.293 	396.148 	366.984 	384.97 	33.711 	50.951 	249.025 	33.073 	55.31 	82.578 
A,EXP,ELT,MIO_EUR,EXT_EU27_2020,LV	50.615 	53.716 	48.453 	46.987 	225.45 	148.907 	153.335 	188.479 	275.331 	268.718 	382.351 	288.368 	324.284 	401.723 	395.883 	405.75 
A,EXP,ELT,MIO_EUR,EXT_EU27_2020,MT	712.265 	642.438 	508.492 	653.134 	729.194 	756.369 	655.962 	459.018 	436.21 	379.471 	349.393 	356.098 	327.885 	323.094 	329.181 	460.815 
A,EXP,ELT,MIO_EUR,EXT_EU27_2020,NL	6960.922 	7059.306 	5914.157 	7740.055 	8084.008 	10409.018 	10689.346 	12158.881 	15479.537 	13362.993 	15838.607 	15249.49 	14781.405 	14077.596 	12942.962 	15501.792 
A,EXP,ELT,MIO_EUR,EXT_EU27_2020,NO	245.85 	265.634 	243.06 	331.508 	165.234 	79.283 	91.722 	78.264 	89.775 	79.814 	125.141 	112.117 	98.49 	80.275 	58.304 	87.562 
A,EXP,ELT,MIO_EUR,EXT_EU27_2020,PL	524.429 	545.56 	503.184 	645.406 	720.746 	1173.128 	1440.323 	1543.011 	1449.674 	1235.209 	1232.232 	1153.897 	1235.448 	1415.624 	1657.779 	2048.622 
A,EXP,ELT,MIO_EUR,EXT_EU27_2020,PT	1377.601 	1346.326 	232.005 	228.604 	329.846 	306.848 	289.422 	356.779 	461.258 	564.871 	703.066 	606.492 	548.751 	522.244 	376.334 	517.082 
A,EXP,ELT,MIO_EUR,EXT_EU27_2020,RO	109.461 	292.537 	560.025 	1107.113 	1269.192 	285.386 	269.826 	295.079 	361.668 	440.189 	469.409 	556.449 	657.052 	592.414 	640.533 	919.169 
A,EXP,ELT,MIO_EUR,EXT_EU27_2020,SE	5821.48 	6457.287 	4810.42 	6857.861 	7669.289 	5018.435 	4242.609 	4273.204 	4240.552 	3847.444 	3236.65 	2923.772 	2974.094 	2993.459 	3271.675 	3478.322 
A,EXP,ELT,MIO_EUR,EXT_EU27_2020,SI	136.475 	122.394 	75.08 	79.679 	125.453 	171.737 	154.67 	139.831 	145.815 	144.679 	133.434 	113.582 	145.541 	174.444 	158.175 	213.049 
A,EXP,ELT,MIO_EUR,EXT_EU27_2020,SK	250.486 	293.122 	300.689 	368.992 	402.15 	730.499 	851.219 	722.855 	721.335 	713.725 	729.336 	721.948 	694.802 	690.458 	711.103 	831.599 
A,EXP,ELT,MIO_EUR,INT_EU27_2020,AT	2690.579 	3628.673 	2885.16 	3660.215 	3780.256 	4798.001 	5591.969 	5652.135 	6073.388 	5580.481 	6331.631 	6755.986 	6050.077 	5506.849 	5942.335 	6971.553 
A,EXP,ELT,MIO_EUR,INT_EU27_2020,BE	3587.032 	3355.455 	2703.503 	2894.936 	2949.292 	2612.737 	2270.317 	2438.046 	2998.177 	3042.956 	3271.408 	3232.983 	4021.582 	4327.442 	4675.088 	5593.75 
A,EXP,ELT,MIO_EUR,INT_EU27_2020,BG	122.284 	134.782 	130.594 	180.287 	191.159 	195.408 	289.926 	256.577 	271.22 	348.816 	452.801 	540.962 	616.989 	586.863 	681.269 	743.281 
A,EXP,ELT,MIO_EUR,INT_EU27_2020,CH	246.427 	241.304 	224.369 	275.814 	198.422 	200.6 	230.583 	234.491 	263.457 	338.471 	349.537 	335.521 	288.462 	274.704 	291.884 	268.744 
A,EXP,ELT,MIO_EUR,INT_EU27_2020,CY	51.779 	68.813 	75.003 	93.287 	66.27 	28.119 	21.437 	34.726 	65.764 	86.929 	94.169 	113.513 	22.716 	18.65 	24.975 	18.26 
A,EXP,ELT,MIO_EUR,INT_EU27_2020,CZ	3205.198 	4203.115 	3749.057 	4445.552 	5701.662 	5184.849 	4771.01 	5356.807 	6983.962 	7229.677 	8732.177 	10630.983 	11811.783 	12107.536 	12154.813 	17921.02 
A,EXP,ELT,MIO_EUR,INT_EU27_2020,DE	21876.075 	20244.747 	16298.578 	21580.809 	21514.12 	19788.925 	19738.335 	20984.989 	23182.309 	25820.432 	27310.581 	28428.244 	28554.94 	25676.743 	28561.278 	33172.595 
A,EXP,ELT,MIO_EUR,INT_EU27_2020,DK	1389.205 	1041.023 	759.99 	796.753 	885.744 	895.124 	904.656 	1027.243 	944.47 	952.181 	1062.68 	1159.488 	1287.688 	1367.805 	1549.948 	1797.522 
A,EXP,ELT,MIO_EUR,INT_EU27_2020,EE	412.261 	406.886 	275.881 	657.516 	1117.954 	1163.077 	1287.917 	1428.83 	1297.377 	1198.561 	922.318 	675.267 	560.953 	552.774 	584.641 	724.128 
A,EXP,ELT,MIO_EUR,INT_EU27_2020,EL	200.925 	177.429 	127.27 	174.251 	215.174 	214.804 	159.364 	182.68 	188.256 	241.424 	209.022 	203.793 	238.812 	320.425 	519.366 	799.128 
A,EXP,ELT,MIO_EUR,INT_EU27_2020,ES	891.31 	910.441 	1093.297 	1875.924 	1522.068 	929.209 	782.698 	928.042 	1035.946 	1141.328 	1158.974 	1321.872 	1694.51 	1938.698 	2249.47 	2504.17 
A,EXP,ELT,MIO_EUR,INT_EU27_2020,EU27_2020	78971.476 	79338.612 	68074.648 	88640.54 	90740.317 	90653.853 	87783.659 	95628.626 	109466.927 	113906.031 	129691.184 	134088.858 	138265.494 	134893.908 	148815.48 	179473.042 
A,EXP,ELT,MIO_EUR,INT_EU27_2020,FI	3542.765 	4084.871 	2255.022 	1522.861 	1049.771 	838.931 	396.757 	453.78 	481.838 	489.527 	549.655 	555.647 	466.928 	538.879 	642.071 	768.047 
A,EXP,ELT,MIO_EUR,INT_EU27_2020,FR	5518.056 	4737.665 	4310.883 	6610.537 	6958.941 	7005.674 	7172.643 	7570.643 	8164.075 	8315.376 	8298.828 	9139.268 	8952.094 	7623.246 	9296.168 	12520.135 
A,EXP,ELT,MIO_EUR,INT_EU27_2020,HR	112.816 	131.839 	125.808 	135.122 	99.343 	59.743 	145.595 	92.721 	150.76 	183.819 	150.331 	183.297 	195.475 	190.951 	202.053 	200.938 
A,EXP,ELT,MIO_EUR,INT_EU27_2020,HU	4729.871 	4689.365 	4457.325 	4890.012 	4681.598 	3763.206 	3674.869 	3546.664 	4538.819 	5360.189 	5725.294 	5858.949 	6704.511 	6407.069 	6585.934 	7106.006 
A,EXP,ELT,MIO_EUR,INT_EU27_2020,IE	1638.864 	1611.019 	974.357 	863.397 	909.779 	897.524 	827.617 	767.598 	876.176 	977.934 	1094.392 	1306.67 	1340.735 	1080.268 	1173.301 	1147.156 
A,EXP,ELT,MIO_EUR,INT_EU27_2020,IS	0.163 	0.841 	0.088 	0.362 	0.053 	0.379 	0.409 	0.957 	1.457 	0.316 	0.47 	0.713 	1.694 	0.321 	0.231 	1.032 
A,EXP,ELT,MIO_EUR,INT_EU27_2020,IT	3294.182 	2839.563 	2298.02 	2812.981 	2953.484 	2708.795 	2640.172 	2621.408 	3388.192 	3059.832 	3149.935 	3738.736 	3941.095 	3868.381 	4151.722 	5641.932 
A,EXP,ELT,MIO_EUR,INT_EU27_2020,LT	82.058 	77.198 	53.767 	73.767 	99.263 	120.387 	174.033 	208.059 	343.304 	317.974 	454.146 	425.146 	353.906 	444.808 	573.797 	759.33 
A,EXP,ELT,MIO_EUR,INT_EU27_2020,LU	648.563 	568.445 	1265.657 	1405.131 	1565.329 	1770.951 	1603.765 	1858.098 	2021.925 	1021.608 	382.933 	539.845 	1459.027 	213.254 	257.56 	289.468 
A,EXP,ELT,MIO_EUR,INT_EU27_2020,LV	53.989 	81.485 	60.054 	69.503 	137.677 	223.08 	378.209 	532.826 	550.377 	432.053 	405.503 	537.373 	569.862 	671.259 	673.41 	769.518 
A,EXP,ELT,MIO_EUR,INT_EU27_2020,MT	326.184 	234.785 	177.444 	207.74 	148.162 	128.598 	100.522 	116.701 	88.648 	98.116 	121.529 	163.289 	175.261 	186.469 	111.967 	351.317 
A,EXP,ELT,MIO_EUR,INT_EU27_2020,NL	19057.839 	19712.076 	17823.173 	25126.199 	25491.319 	27573.111 	23998.66 	26122.511 	30682.128 	32563.196 	43521.231 	42320.61 	42163.814 	43498.547 	48957.421 	57707.726 
A,EXP,ELT,MIO_EUR,INT_EU27_2020,NO	174.156 	205.133 	193.936 	200.113 	343.704 	171.632 	154.402 	186.73 	169.293 	148.388 	145.784 	93.775 	107.363 	149.599 	115.241 	146.209 
A,EXP,ELT,MIO_EUR,INT_EU27_2020,PL	920.322 	1221.737 	1062.646 	1361.331 	1323.667 	1741.153 	2787.694 	4549.874 	4917.358 	4790.28 	4594.298 	4375.812 	4474.294 	5264.187 	6269.208 	6763.205 
A,EXP,ELT,MIO_EUR,INT_EU27_2020,PT	276.373 	253.521 	246.767 	230.213 	286.663 	404.895 	484.72 	466.628 	445.072 	554.048 	584.526 	618.958 	987.596 	946.442 	1085.788 	1833.513 
A,EXP,ELT,MIO_EUR,INT_EU27_2020,RO	300.033 	776.836 	1107.621 	1713.958 	1865.483 	1618.022 	1429.075 	1822.029 	2267.783 	2679.504 	2610.062 	3010.576 	3320.124 	3281.663 	3546.98 	4282.234 
A,EXP,ELT,MIO_EUR,INT_EU27_2020,SE	2877.678 	2716.836 	2249.463 	2960.061 	2747.504 	2815.517 	2393.9 	2473.736 	2894.736 	2947.655 	2844.305 	2768.308 	3249.714 	3516.365 	3518.402 	3972.299 
A,EXP,ELT,MIO_EUR,INT_EU27_2020,SI	83.995 	118.884 	132.61 	279.048 	293.986 	193.456 	216.068 	257.979 	315.872 	291.487 	351.901 	385.836 	457.407 	476.72 	602.542 	919.899 
A,EXP,ELT,MIO_EUR,INT_EU27_2020,SK	1081.24 	1311.123 	1375.699 	2019.151 	2184.646 	2980.555 	3541.734 	3877.297 	4298.995 	4180.647 	5306.553 	5097.446 	4593.599 	4281.614 	4223.97 	4194.912 
A,EXP,ELT,MIO_EUR,WORLD,AT	4065.703 	5320.467 	4095.021 	5268.138 	5504.29 	6551.779 	7578.302 	7798.627 	8530.078 	7911.471 	8884.656 	9214.201 	7973.411 	7239.218 	7955.87 	9377.563 
A,EXP,ELT,MIO_EUR,WORLD,BE	4929.375 	4798.356 	3738.246 	3986.427 	3946.961 	3548.409 	3214.003 	3500.529 	4326.74 	4409.733 	4754.956 	4641.678 	5755.103 	5947.155 	6188.609 	7541.48 
A,EXP,ELT,MIO_EUR,WORLD,BG	203.08 	218.339 	200.374 	283.128 	310.058 	334.779 	472.493 	463.227 	497.398 	610.26 	719.907 	891.809 	929.872 	873.75 	1023.445 	1253.197 
A,EXP,ELT,MIO_EUR,WORLD,CH	408.484 	369.404 	360.767 	424.195 	366.645 	456.861 	494.593 	478.268 	521.273 	627.724 	637.937 	519.803 	508.979 	424.65 	450.176 	440.883 
A,EXP,ELT,MIO_EUR,WORLD,CY	56.94 	72.394 	78.695 	96.28 	74.99 	44.925 	55.092 	66.518 	95.6 	115.783 	128.656 	180.828 	57.56 	37.2 	53.595 	52.66 
A,EXP,ELT,MIO_EUR,WORLD,CZ	4085.267 	5343.399 	4621.468 	5554.737 	7168.593 	6917.405 	6677.926 	7334.259 	9147.008 	9429.738 	11133.507 	13068.765 	14931.134 	15548.559 	15099.973 	21245.138 
A,EXP,ELT,MIO_EUR,WORLD,DE	42152.717 	37437.175 	29942.499 	38125.719 	38602.458 	38498.645 	38696.873 	41644.109 	45045.772 	48004.802 	51660.515 	53865.981 	54654.155 	49100.101 	54311.286 	63740.776 
A,EXP,ELT,MIO_EUR,WORLD,DK	2045.677 	1677.308 	1372.952 	1457.889 	1615.68 	1709.202 	1646.071 	1806.398 	1741.551 	1764.861 	1893.141 	2049.479 	2224.71 	2330.067 	2672.191 	3039.213 
A,EXP,ELT,MIO_EUR,WORLD,EE	470.428 	479.628 	329.559 	750.17 	1495.824 	1506.453 	1574.472 	1701.321 	1508.073 	1537.204 	1196.251 	1292.001 	1162.92 	1400.572 	1818.002 	1583.907 
A,EXP,ELT,MIO_EUR,WORLD,EL	307.98 	314.72 	229.907 	294.505 	386.943 	366.783 	273.71 	289.511 	283.383 	319.155 	311.605 	301.376 	312.898 	402.783 	606.328 	915.625 
A,EXP,ELT,MIO_EUR,WORLD,ES	1639.577 	1714.334 	1813.919 	2567.479 	2309.815 	1912.492 	1738.491 	1971.75 	2284.883 	2341.298 	2479.486 	2650.535 	3085.596 	3097.576 	3523.536 	4056.201 
A,EXP,ELT,MIO_EUR,WORLD,EU27_2020	145097.768 	143148.152 	117699.567 	148970.813 	154830.579 	153657.965 	148148.736 	156965.257 	178434.793 	184683.18 	205834.699 	210332.265 	218752.752 	210949.659 	229818.426 	275753.253 
A,EXP,ELT,MIO_EUR,WORLD,FI	9317.724 	9208.706 	4494.175 	3098.177 	2544.359 	1946.186 	983.2 	1184.696 	1109.052 	1189.106 	1431.321 	1484.283 	1397.658 	1187.34 	1453.289 	1996.869 
A,EXP,ELT,MIO_EUR,WORLD,FR	13024.192 	11497.788 	10250.856 	13415.467 	14150.789 	14457.404 	14384.973 	14217.016 	15604.903 	15228.97 	15962.907 	16916.092 	16584.931 	13743.942 	15549.958 	19381.614 
A,EXP,ELT,MIO_EUR,WORLD,HR	186.733 	207.331 	180.435 	177.628 	145.165 	199.893 	240.878 	163.919 	214.949 	282.708 	255.886 	253.856 	268.532 	274.542 	283.39 	320.214 
A,EXP,ELT,MIO_EUR,WORLD,HU	8919.092 	9486.542 	8650.153 	10459.724 	11003.839 	7744.017 	6777.121 	5071.986 	6139.262 	6906.249 	7324.921 	7701.312 	8929.775 	8132.725 	8446.557 	9319.544 
A,EXP,ELT,MIO_EUR,WORLD,IE	5678.567 	5719.92 	3816.846 	3180.586 	2958.704 	2951.307 	2306.178 	2048.364 	3215.234 	7510.336 	6958.279 	6027.081 	9190.552 	9801.321 	11785.611 	14119.661 
A,EXP,ELT,MIO_EUR,WORLD,IS	0.864 	1.278 	0.386 	0.594 	0.332 	0.642 	0.939 	2.293 	2.341 	1.718 	1.652 	2.112 	2.726 	1.264 	1.977 	3.722 
A,EXP,ELT,MIO_EUR,WORLD,IT	6105.379 	5373.785 	4460.671 	5488.478 	5324.78 	4782.467 	4723.263 	4632.037 	5723.871 	5722.971 	6251.276 	7317.678 	7290.593 	7557.255 	8394.985 	11163.654 
A,EXP,ELT,MIO_EUR,WORLD,LT	132.519 	130.406 	96.57 	146.666 	178.086 	236.08 	315.336 	460.024 	545.78 	497.671 	656.4 	636.212 	614.366 	714.901 	865.617 	1103.067 
A,EXP,ELT,MIO_EUR,WORLD,LU	855.429 	907.586 	2139.24 	2924.581 	3074.81 	3271.027 	2413.058 	2254.246 	2388.909 	1406.579 	416.644 	590.796 	1708.052 	246.328 	312.87 	372.046 
A,EXP,ELT,MIO_EUR,WORLD,LV	104.604 	135.201 	108.507 	116.49 	363.128 	371.987 	531.544 	721.304 	825.708 	700.771 	787.854 	825.741 	894.147 	1072.982 	1069.293 	1175.268 
A,EXP,ELT,MIO_EUR,WORLD,MT	1038.449 	877.223 	685.936 	860.874 	877.356 	884.967 	756.484 	575.718 	524.858 	477.587 	470.923 	519.387 	503.146 	509.563 	441.148 	812.131 
A,EXP,ELT,MIO_EUR,WORLD,NL	26018.761 	26771.382 	23737.33 	32866.253 	33575.327 	37982.13 	34688.006 	38281.392 	46161.665 	45926.189 	59359.839 	57570.1 	56945.218 	57576.143 	61900.384 	73209.518 
A,EXP,ELT,MIO_EUR,WORLD,NO	420.006 	470.767 	436.996 	531.62 	508.939 	250.914 	246.124 	264.995 	259.067 	228.202 	270.925 	205.892 	205.853 	229.875 	173.545 	233.771 
A,EXP,ELT,MIO_EUR,WORLD,PL	1444.751 	1767.297 	1565.831 	2006.736 	2044.413 	2914.281 	4228.017 	6092.885 	6367.032 	6025.489 	5826.53 	5529.709 	5709.742 	6679.811 	7926.987 	8811.827 
A,EXP,ELT,MIO_EUR,WORLD,PT	1653.975 	1599.847 	478.772 	458.817 	616.508 	711.743 	774.142 	823.407 	906.33 	1118.92 	1287.592 	1225.45 	1536.347 	1468.686 	1462.121 	2350.595 
A,EXP,ELT,MIO_EUR,WORLD,RO	409.494 	1069.373 	1667.645 	2821.071 	3134.675 	1903.409 	1698.901 	2117.108 	2629.451 	3119.693 	3079.471 	3567.024 	3977.176 	3874.077 	4187.513 	5201.403 
A,EXP,ELT,MIO_EUR,WORLD,SE	8699.158 	9174.123 	7059.882 	9817.921 	10416.793 	7833.951 	6636.508 	6746.941 	7135.288 	6795.098 	6080.955 	5692.08 	6223.808 	6509.824 	6790.077 	7450.621 
A,EXP,ELT,MIO_EUR,WORLD,SI	220.47 	241.277 	207.69 	358.727 	419.439 	365.192 	370.738 	397.81 	461.687 	436.166 	485.335 	499.418 	602.948 	651.164 	760.717 	1132.949 
A,EXP,ELT,MIO_EUR,WORLD,SK	1331.726 	1604.244 	1676.388 	2388.144 	2586.796 	3711.054 	4392.953 	4600.152 	5020.331 	4894.372 	6035.888 	5819.394 	5288.401 	4972.072 	4935.073 	5026.512 
A,EXP,NEM,MIO_EUR,EXT_EU27_2020,AT	290.255 	347.227 	267.608 	352.537 	366.718 	401.097 	392.481 	464.782 	423.449 	319.526 	398.65 	438.077 	445.223 	406.603 	486.56 	463.233 
A,EXP,NEM,MIO_EUR,EXT_EU27_2020,BE	351.922 	325.261 	271.251 	270.179 	321.898 	309.777 	269.053 	249.162 	242.998 	270.745 	305.709 	245.041 	265.96 	248.285 	219.224 	203.147 
A,EXP,NEM,MIO_EUR,EXT_EU27_2020,BG	3.944 	5.658 	1.853 	4.975 	6.149 	4.562 	8.939 	5.736 	8.623 	16.33 	21.887 	12.445 	8.745 	6.839 	11.72 	11.321 
A,EXP,NEM,MIO_EUR,EXT_EU27_2020,CH	1573.095 	1672.179 	1618.345 	1741.873 	1859.7 	1904.463 	1921.785 	2046.696 	2035.276 	2141.681 	2175.685 	2071.661 	1898.724 	1463.89 	1606.276 	1773.861 
A,EXP,NEM,MIO_EUR,EXT_EU27_2020,CY	0.032 	0.171 	0.057 	0.033 	0.159 	0.025 	0.053 	0.034 	0.102 	0.02 	0.102 	0.011 	0.001 	0.081 	0.029 	0.05 
A,EXP,NEM,MIO_EUR,EXT_EU27_2020,CZ	184.856 	193.951 	161.952 	206.645 	232.601 	296.07 	249.579 	337.696 	370.371 	384.919 	307.352 	395.578 	454.637 	370.507 	290.442 	350.084 
A,EXP,NEM,MIO_EUR,EXT_EU27_2020,DE	3482.967 	3872.395 	3919.732 	4402.319 	5127.05 	6116.125 	5622.882 	5213.037 	5058.171 	5178.575 	5542.733 	5568.607 	4859.16 	4153.702 	4190.111 	4685.388 
A,EXP,NEM,MIO_EUR,EXT_EU27_2020,DK	37.654 	48.701 	31.575 	37.643 	47.099 	26.045 	34.464 	35.583 	49.718 	32.359 	73.361 	67.41 	57.567 	50.657 	54.172 	61.426 
A,EXP,NEM,MIO_EUR,EXT_EU27_2020,EE	1.122 	1.732 	3.04 	5.761 	7.485 	8.406 	9.818 	7.699 	7.074 	2.399 	11.647 	11.988 	9.304 	9.501 	6.764 	17.142 
A,EXP,NEM,MIO_EUR,EXT_EU27_2020,EL	8.066 	34.384 	4.769 	4.694 	7.387 	10.911 	3.616 	14.413 	9.608 	17.186 	5.695 	10.407 	7.117 	5.552 	19.261 	15.329 
A,EXP,NEM,MIO_EUR,EXT_EU27_2020,ES	222.337 	274.197 	247.6 	230.994 	323.58 	341.641 	441.585 	363.582 	394.296 	375.338 	416.702 	450.44 	460.446 	356.152 	487.012 	440.868 
A,EXP,NEM,MIO_EUR,EXT_EU27_2020,EU27_2020	9624.841 	11166.934 	10498.218 	11535.103 	13065.887 	14865.845 	14107.085 	14372.322 	13715.038 	14218.296 	14812.927 	13761.519 	14021.685 	11896.164 	12120.991 	13359.91 
A,EXP,NEM,MIO_EUR,EXT_EU27_2020,FI	117.671 	111.801 	79.329 	86.048 	95.972 	111.538 	117.13 	99.709 	68.6 	88.588 	103.057 	91.242 	86.834 	78.877 	96.996 	85.151 
A,EXP,NEM,MIO_EUR,EXT_EU27_2020,FR	1121.217 	1592.877 	1287.797 	1351.913 	1459.585 	1603.084 	1150.062 	1231.669 	1072.255 	1216.753 	1167.607 	972.594 	1066.921 	1180.927 	966.038 	956.238 
A,EXP,NEM,MIO_EUR,EXT_EU27_2020,HR	24.696 	32.765 	44.769 	53.008 	46.879 	55.632 	55.172 	72.104 	62.811 	65.081 	64.862 	64.656 	77.867 	67.238 	66.58 	68.318 
A,EXP,NEM,MIO_EUR,EXT_EU27_2020,HU	94.607 	116.769 	123.492 	106.02 	136.152 	183.414 	162.948 	176.526 	185.032 	175.599 	143.055 	91.206 	190.086 	182.972 	183.745 	272.41 
A,EXP,NEM,MIO_EUR,EXT_EU27_2020,IE	20.692 	22.313 	15.774 	15.403 	18.56 	37.461 	10.095 	21.96 	31.672 	19.451 	17.446 	16.252 	25.202 	30.623 	45.561 	64.691 
A,EXP,NEM,MIO_EUR,EXT_EU27_2020,IS	0.001 	0 	0.051 	0.214 	0.04 	0.065 	0.012 	0.017 	0.014 	0.028 	0.672 	2.509 	2.169 	2.391 	1.857 	2.658 
